"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"220","두류가공품","나가노현","2017-09-14","3,375","불검출","불검출","적합"
"221","혼합제제","오카야마현","2017-10-05","15","불검출","불검출","적합"
"222","혼합제제","와카야마현","2017-09-05","30","불검출","불검출","적합"
"223","혼합제제","와카야마현","2017-09-06","90","불검출","불검출","적합"
"224","혼합제제","와카야마현","2017-09-07","30","불검출","불검출","적합"
"225","과자(스낵과자)","니가타현","2017-10-03","714","불검출","불검출","적합"
"226","헤미셀룰라아제","효고현","2017-08-23","50","불검출","불검출","적합"
"227","국수","후쿠오카현","2017-08-21","151","불검출","불검출","적합"
"228","국수","후쿠오카현","2017-08-21","180","불검출","불검출","적합"
"229","유탕면류","후쿠오카현","2017-08-17","178","불검출","불검출","적합"
"230","유탕면류","후쿠오카현","2017-08-22","117","불검출","불검출","적합"
"231","유탕면류","후쿠오카현","2017-08-22","109","불검출","불검출","적합"
