"검사결과
수입
제조일자","","","","","","",""
"순번
품목명
제조·생산지
중량
세슘
요오드
(유통기한)
판정
(kg)
(기준:100Bq/kg)
(기준:300Bq/kg)","","","","","","",""
"188","어묵","시마네현","2017-08-08","400","불검출","불검출","적합"
"189","어묵","시마네현","2017-08-03","480","불검출","불검출","적합"
"190","어묵","시마네현","2017-09-22","2,940","불검출","불검출","적합"
"191","밀크초콜릿","가나가와현","2017-09-25","276","불검출","불검출","적합"
"192","청주","시즈오카현","2017-09-01","1,296","불검출","불검출","적합"
"193","빵류(카스텔라)","오사카부","2017-10-05","90","불검출","불검출","적합"
"194","빵류(케이크)","훗카이도","2017-09-19","274","불검출","불검출","적합"
"195","빵류(케이크)","훗카이도","2017-09-19","1,523","불검출","불검출","적합"
"196","빵류(케이크)","훗카이도","2017-09-19","832","불검출","불검출","적합"
"197","과자(스낵과자)","이바라키현","2017-08-30","206","불검출","불검출","적합"
"198","빵류(케이크)","훗카이도","2017-09-19","410","불검출","불검출","적합"
"199","혼합장","나가노현","2017-09-15","3,000","불검출","불검출","적합"
"200","소스류","사이타마현","2017-09-20","600","불검출","불검출","적합"
"201","혼합장","나가노현","2017-09-28","46","불검출","불검출","적합"
"202","식용색소청색제1호
알루미늄레이크","오사카부","2017-09-05","280","불검출","불검출","적합"
"203","고형차","교토부","2017-09-16","150","불검출","불검출","적합"
"204","혼합제제","효고현","2017-09-19","5,000","불검출","불검출","적합"
