"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","10건","-","-","41,782","-","-","-"
"1","활돔(참돔)","구마모토현","2014-8-6","3,895","불검출","불검출","적합"
"2","활돔(참돔)","구마모토현","2014-8-6","15,879","불검출","불검출","적합"
"3","활가리비","홋카이도","2014-8-6","7,000","불검출","불검출","적합"
"4","냉장돔(황돔)","나가사키현","2014-8-6","70","불검출","불검출","적합"
"5","냉장명태","홋카이도","2014-8-6","1,188","불검출","불검출","적합"
"6","냉장명태","홋카이도","2014-8-6","4,022","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2014-8-6","7,961","불검출","불검출","적합"
"8","활돔(벵에돔)","오이타현","2014-8-6","1,150","불검출","불검출","적합"
"9","냉장준치","구마모토현","2014-8-6","224","불검출","불검출","적합"
"10","활게(참게)","후쿠오카현","2014-8-6","393","불검출","불검출","적합"
