"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 101건","","","","205,443","","",""
"1","덱스트린","효고현","2019-03-02","1,500","불검출","불검출","적합"
"2","소스","후쿠오카현","2019-04-02","7,092","불검출","불검출","적합"
"3","인스턴트커피","오사카부","2019-03-15","180","불검출","불검출","적합"
"4","양조간장","효고현","2019-03-14","15,093","불검출","불검출","적합"
"5","양조간장","효고현","2019-03-14","14,602","불검출","불검출","적합"
"6","양조간장","효고현","2019-03-14","27,597","불검출","불검출","적합"
"7","혼합장","아이치현","2019-03-27","15,000","불검출","불검출","적합"
"8","혼합장","아이치현","2019-03-21","3,681","불검출","불검출","적합"
"9","소스","히로시마현","2019-03-25","150","불검출","불검출","적합"
"10","기타 수산물가공품","에히메현","2019-04-15","500","불검출","불검출","적합"
"11","당류가공품","효고현","2019-01-23","42","불검출","불검출","적합"
"12","복합조미식품","에히메현","2019-04-08","1,200","불검출","불검출","적합"
"13","환자용식품","시즈오카현","2019-03-27","1,500","불검출","불검출","적합"
"14","볶은커피","효고현","2019-03-22","91","불검출","불검출","적합"
