"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"50","액상차","시즈오카현","2019-01-27","600","불검출","불검출","적합"
"51","과자","니가타현","2019-03-29","167","불검출","불검출","적합"
"52","종국","오사카부","2019-04-10","22","불검출","불검출","적합"
"53","EPA 및 DHA
함유 유지(원료성)","훗카이도","2019-02-26","540","불검출","불검출","적합"
"54","소스","도치기현","2019-04-05","9,758","불검출","불검출","적합"
"55","소스","도치기현","2019-02-27","2,188","불검출","불검출","적합"
"56","프로바이오틱스 제품","오사카부","2019-04-03","504","불검출","불검출","적합"
"57","과자","고치현","2019-02-27","760","불검출","불검출","적합"
"58","과자","고치현","2019-02-28","901","불검출","불검출","적합"
"59","과자","고치현","2019-02-14","400","불검출","불검출","적합"
"60","과자","오사카부","2019-02-09","420","불검출","불검출","적합"
"61","가공두부","후쿠오카현","2019-03-23","12,060","불검출","불검출","적합"
"62","가공두부","후쿠오카현","2019-03-20","12,060","불검출","불검출","적합"
"63","과자","아이치현","2019-02-18","202","불검출","불검출","적합"
"64","소주","구마모토현","2019-03-29","158","불검출","불검출","적합"
"65","과자","사이타마현","2019-03-19","307","불검출","불검출","적합"
"66","과자","니가타현","2019-03-04","383","불검출","불검출","적합"
"67","과자","니가타현","2019-03-26","336","불검출","불검출","적합"
"68","혼합제제","사이타마현","2019-03-01","594","불검출","불검출","적합"
"69","혼합제제","사이타마현","2019-04-04","54","불검출","불검출","적합"
"70","합성향료","사이타마현","2019-03-07","100","불검출","불검출","적합"
"71","혼합제제","효고현","2019-03-26","600","불검출","불검출","적합"
"72","혼합제제","사이타마현","2019-04-01","119","불검출","불검출","적합"
"73","혼합제제","사이타마현","2019-03-07","108","불검출","불검출","적합"
"74","혼합제제","사이타마현","2019-04-04","50","불검출","불검출","적합"
"75","혼합제제","사이타마현","2019-03-26","54","불검출","불검출","적합"
"76","복합조미식품","시즈오카현","2019-03-04","48","불검출","불검출","적합"
"77","향신료조제품","시즈오카현","2019-03-08","422","불검출","불검출","적합"
"78","복합조미식품","시즈오카현","2019-03-05","61","불검출","불검출","적합"
"79","기타가공품","지바현","2019-04-09","732","불검출","불검출","적합"
"80","난소화성
말토덱스트린제품","후쿠오카현","2018-10-22","44","불검출","불검출","적합"
"81","기타가공품","나가노현","2019-02-11","9","불검출","불검출","적합"
"82","혼합제제","오카야마현","2019-03-27","150","불검출","불검출","적합"
"83","혼합제제","오카야마현","2019-03-26","45","불검출","불검출","적합"
