"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"21","냉장갈치","야마구치현","2019-04-29","1,150","불검출","불검출","적합"
"22","냉장명태","홋카이도","2019-04-29","1,664","불검출","불검출","적합"
"23","활돔(참돔)","에히메현","2019-04-29","4,726","불검출","불검출","적합"
"24","냉장홍어","야마구치현","2019-04-29","280","불검출","불검출","적합"
"25","활돔(참돔)","에히메현","2019-04-29","2,427","불검출","불검출","적합"
"26","활돔(참돔)","에히메현","2019-04-29","13,833","불검출","불검출","적합"
"27","냉장홍어","홋카이도","2019-04-29","2,692","불검출","불검출","적합"
"28","냉장명태","홋카이도","2019-04-29","1,976","불검출","불검출","적합"
"29","활돔(참돔)","에히메현","2019-04-29","4,879","불검출","불검출","적합"
"30","활돔(참돔)","에히메현","2019-04-29","2,872","불검출","불검출","적합"
"합계","","-","-","84,110","-","-","-"
