"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","98","","355,747","","",""
"1","카레","미야기현","2016-01-08","2,304","불검출","불검출","적합"
"2","카레","미야기현","2016-01-13","936","불검출","불검출","적합"
"3","소스류","후쿠오카현","2016-01-28","420","불검출","불검출","적합"
"4","빵류(그외 빵류)","훗카이도","2016-03-01","259.2","불검출","불검출","적합"
"5","빵류(그외 빵류)","훗카이도","2016-03-01","259.2","불검출","불검출","적합"
"6","빵류(그외 빵류)","훗카이도","2016-03-01","259.2","불검출","불검출","적합"
"7","빵류(그외 빵류)","훗카이도","2016-03-01","259.2","불검출","불검출","적합"
"8","빵류(그외 빵류)","훗카이도","2016-03-01","291.6","불검출","불검출","적합"
"9","빵류(그외 빵류)","훗카이도","2016-03-01","291.6","불검출","불검출","적합"
"10","빵류(그외 빵류)","훗카이도","2016-03-01","291.6","불검출","불검출","적합"
"11","빵류(그외 빵류)","훗카이도","2016-03-01","291.6","불검출","불검출","적합"
"12","캔디류(사탕)","아이치현","2016-02-15","240","불검출","불검출","적합"
"13","청주","효고현","2016-02-23","180","불검출","불검출","적합"
