"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"47","당류가공품","교토부","2017-10-17","14","불검출","불검출","적합"
"48","기타가공품","훗카이도","2017-11-07","612","불검출","불검출","적합"
"49","캔디류(사탕)","미에현","2017-10-02","422","불검출","불검출","적합"
"50","캔디류(사탕)","후쿠시마현","2017-10-17","547","불검출","불검출","적합"
"51","캔디류(사탕)","가나가와현","2017-10-20","605","불검출","불검출","적합"
"52","탄산음료","오사카부","2017-11-07","600","불검출","불검출","적합"
"53","빵류(그외 빵류)","돗토리현","2017-11-06","744","불검출","불검출","적합"
"54","빵류(그외 빵류)","돗토리현","2017-11-10","558","불검출","불검출","적합"
"55","과자(한과류)","도쿠시마현","2017-10-06","1,050","불검출","불검출","적합"
"56","과자(한과류)","도쿠시마현","2017-10-04","1,225","불검출","불검출","적합"
"57","혼합제제","오사카부","2017-11-01","10","불검출","불검출","적합"
"58","숙면","구마모토현","2017-11-06","3,227","불검출","불검출","적합"
"59","헤미셀룰라아제","효고현","2017-10-24","40","불검출","불검출","적합"
"60","과자(스낵과자)","사이타마현","2017-07-03","2,512","불검출","불검출","적합"
"61","과자(비스킷)","이바라키현","2017-10-11","651","불검출","불검출","적합"
"62","기타장류","나가사키현","2017-10-02","420","불검출","불검출","적합"
"63","초콜릿가공품","나가노현","2017-10-06","353","불검출","불검출","적합"
"64","소스류","오이타현","2017-10-11","300","불검출","불검출","적합"
"65","소스류","사가현","2017-09-29","450","불검출","불검출","적합"
"66","국수","사이타마현","2017-10-24","2,400","불검출","불검출","적합"
"67","수산물가공품","히로시마현","2017-11-01","35","불검출","불검출","적합"
"68","수산물가공품","히로시마현","2017-11-01","32","불검출","불검출","적합"
"69","소스류","히로시마현","2017-10-28","315","불검출","불검출","적합"
"70","소스류","히로시마현","2017-10-23","1,485","불검출","불검출","적합"
"71","카레","나가노현","2017-10-02","2,500","불검출","불검출","적합"
"72","카레분","사이타마현","2017-07-03","320","불검출","불검출","적합"
"73","튀김식품","히로시마현","2017-10-31","3,072","불검출","불검출","적합"
"74","소스류","시즈오카현","2017-10-05","778","불검출","불검출","적합"
"75","수산물가공품","히로시마현","2017-10-27","360","불검출","불검출","적합"
"76","소스류","히로시마현","2017-10-25","105","불검출","불검출","적합"
"77","소스류","사이타마현","2017-10-24","2,528","불검출","불검출","적합"
"78","식염절임","야마가타현","2017-10-25","5,511","불검출","불검출","적합"
"79","자당지방산에스테르","시가현","2017-10-20","2,000","불검출","불검출","적합"
