"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"114","커피/건조","콜롬비아","2018-05-18","68,600","불검출","불검출","적합"
"115","즉석조리식품","니가타현","2018-10-01","930","불검출","불검출","적합"
"116","산화마그네슘","도쿠시마현","2018-10-16","1,000","불검출","불검출","적합"
"117","청주","이와테현","2018-10-17","206","불검출","불검출","적합"
"118","청주","이와테현","2018-04-17","22","불검출","불검출","적합"
"119","청주","이와테현","2018-11-01","173","불검출","불검출","적합"
"120","청주","이와테현","2018-11-01","691","불검출","불검출","적합"
"121","초콜릿가공품","야마가타현","2018-09-10","324","불검출","불검출","적합"
"122","청주","이와테현","2018-11-01","691","불검출","불검출","적합"
"123","초콜릿가공품","야마나시현","2018-10-12","12","불검출","불검출","적합"
"124","초콜릿가공품","야마나시현","2018-10-16","12","불검출","불검출","적합"
"125","초콜릿가공품","야마나시현","2018-10-09","21","불검출","불검출","적합"
"126","초콜릿가공품","야마나시현","2018-10-10","16","불검출","불검출","적합"
"127","과자","오사카부","2018-11-01","17","불검출","불검출","적합"
"128","과자","오사카부","2018-11-03","31","불검출","불검출","적합"
"129","기타 주류","히로시마현","2018-10-17","27,216","불검출","불검출","적합"
"130","기타 주류","히로시마현","2018-10-17","18,816","불검출","불검출","적합"
"131","과자","아이치현","2018-11-05","280","불검출","불검출","적합"
"132","건면","아키타현","2018-10-31","240","불검출","불검출","적합"
"133","과자","아이치현","2018-11-05","450","불검출","불검출","적합"
"134","조림류","기후현","2018-10-30","86","불검출","불검출","적합"
"135","숙면","구마모토현","2018-10-24","4,631","불검출","불검출","적합"
"136","곡류가공품","교토부","2018-11-07","161","불검출","불검출","적합"
"137","혼합제제","고치현","2018-11-20","400","불검출","불검출","적합"
"138","혼합제제","나가노현","2018-11-06","1,000","불검출","불검출","적합"
"139","청주","아오모리현","2018-11-09","337","불검출","불검출","적합"
"140","태움·용융소금","오키나와현","2018-09-18","12","불검출","불검출","적합"
"141","당류가공품","오키나와현","2018-10-29","1,368","불검출","불검출","적합"
"142","당류가공품","오키나와현","2018-10-29","126","불검출","불검출","적합"
