"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"118","양조간장","지바현","2015-11-25","126.36","불검출","불검출","적합"
"119","카레","나라현","2015-10-16","5,000","불검출","불검출","적합"
"120","양조간장","지바현","2015-11-14","126.36","불검출","불검출","적합"
"121","복합조미식품","나라현","2015-11-24","400","불검출","불검출","적합"
"122","양조간장","지바현","2015-11-24","318.6","불검출","불검출","적합"
"123","복합조미식품","나라현","2015-11-30","200","불검출","불검출","적합"
"124","양조간장","지바현","2015-11-13","1,359","불검출","불검출","적합"
"125","소스류","지바현","2015-11-20","192.6","불검출","불검출","적합"
"126","소스류","지바현","2015-12-03","8,400","불검출","불검출","적합"
"127","소스류","지바현","2015-11-13","928.8","불검출","불검출","적합"
"128","소스류","지바현","2015-12-01","39.6","불검출","불검출","적합"
"129","소스류","군마현","2015-11-15","48","불검출","불검출","적합"
"130","카레","도치기현","2015-07-01","6,486","불검출","불검출","적합"
"131","카레","도치기현","2015-03-26","3,118.8","불검출","불검출","적합"
"132","카레","도치기현","2015-06-23","4,084.8","불검출","불검출","적합"
"133","양조간장","지바현","2015-11-05","526.5","불검출","불검출","적합"
"134","혼합제제","이바라키현","2015-12-09","396","불검출","불검출","적합"
"135","혼합제제","나가노현","2015-12-22","500","불검출","불검출","적합"
"136","혼합제제","오사카부","2016-01-07","15","불검출","불검출","적합"
"137","준초콜릿","가나가와현","2015-10-28","76","불검출","불검출","적합"
