"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장준치","구마모토현","2018-04-27","105","불검출","불검출","적합"
"2","냉장돔(황돔)","야마구치현","2018-04-27","200","불검출","불검출","적합"
"3","활전갱이(흑점줄전갱이)","오이타현","2018-04-27","103","불검출","불검출","적합"
"4","활가리비","홋카이도","2018-04-27","7,000","불검출","불검출","적합"
"5","냉장갈치","후쿠오카현","2018-04-27","695","불검출","불검출","적합"
"6","냉장갈치","오이타현","2018-04-27","445","불검출","불검출","적합"
"7","냉장홍어","홋카이도","2018-04-27","974","불검출","불검출","적합"
"8","냉장돔(감성돔)","와카야마현","2018-04-27","200","불검출","불검출","적합"
"9","냉장가오리","야마구치현","2018-04-27","120","불검출","불검출","적합"
"10","냉장갈치","구마모토현","2018-04-27","150","불검출","불검출","적합"
"합계","","-","-","9,992","-","-","-"
