"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"12","혼합제제","가나가와현","2015-03-16","140","불검출","불검출","적합"
"13","혼합제제","가나가와현","2015-03-13","40","불검출","불검출","적합"
"14","액상차","미에현","2015-01-25","528","불검출","불검출","적합"
"15","탄산음료","아이치현","2015-02-07","600","불검출","불검출","적합"
"16","탄산음료","오이타현","2014-12-12","168","불검출","불검출","적합"
"17","액상차","미에현","2015-01-16","660","불검출","불검출","적합"
"18","혼합음료","오사카부","2015-02-07","120","불검출","불검출","적합"
"19","자당지방산에스테
르","기후현","2015-02-06","360","불검출","불검출","적합"
"20","자당지방산에스테
르","미에현","2015-02-09","2,880","불검출","불검출","적합"
"21","자당지방산에스테
르","미에현","2015-01-26","3,600","불검출","불검출","적합"
"22","폴리글리세린지방
산에스테르","미에현","2015-02-19","180","불검출","불검출","적합"
"23","과자(스낵과자)","고치현","2015-02-03","14.3","불검출","불검출","적합"
"24","과자(스낵과자)","고치현","2015-01-29","13.8","불검출","불검출","적합"
"25","침출차","고치현","2015-01-06","11.3","불검출","불검출","적합"
"26","국수","훗카이도","2014-10-29","86.6","불검출","불검출","적합"
"27","액상차","후쿠이현","2015-01-16","540","불검출","불검출","적합"
"28","과자(스낵과자)","고치현","2015-02-04","22.3","불검출","불검출","적합"
"29","과자(스낵과자)","고치현","2015-02-13","13.5","불검출","불검출","적합"
"30","청주","효고현","2015-02-24","1,440","불검출","불검출","적합"
"31","alpha-아밀라아제(
세균성)","시가현","2015-02-16","1,163.94","불검출","불검출","적합"
"32","청주","효고현","2015-02-23","18,000","불검출","불검출","적합"
"33","청주","교토부","2015-02-20","2,700","불검출","불검출","적합"
"34","프로테아제(곰팡이
성:HUT)","아이치현","2015-01-15","30","불검출","불검출","적합"
"35","리큐르","고치현","2015-02-09","129.6","불검출","불검출","적합"
"36","청주","고치현","2015-02-12","216","불검출","불검출","적합"
"37","유탕면류","도치기현","2015-02-10","230.4","불검출","불검출","적합"
"38","과자(스낵과자)","아이치현","2015-02-19","234","불검출","불검출","적합"
"39","소주","미야자키현","2015-02-06","86.4","불검출","불검출","적합"
