"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","95","","657,683","","",""
"1","국수","구마모토현","2015-02-06","306","불검출","불검출","적합"
"2","과자(스낵과자)","시가현","2015-02-24","100","불검출","불검출","적합"
"3","복합조미식품","효고현","2015-02-24","600","불검출","불검출","적합"
"4","효모추출물제품","오이타현","2015-02-16","1,000","불검출","불검출","적합"
"5","이온교환수지","후쿠오카현","2015-01-02","74,047.4","불검출","불검출","적합"
"6","볶은커피","가나가와현","2015-01-29","152.712","불검출","불검출","적합"
"7","볶은커피","효고현","2015-01-11","77.112","불검출","불검출","적합"
"8","볶은커피","효고현","2015-02-23","120","불검출","불검출","적합"
"9","볶은커피","효고현","2014-12-15","72.192","불검출","불검출","적합"
"10","볶은커피","효고현","2015-02-23","20.16","불검출","불검출","적합"
"11","볶은커피","효고현","2015-02-27","20.16","불검출","불검출","적합"
