"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","114","","163,744","","",""
"1","혼합제제","가나가와현","2015-02-20","15","불검출","불검출","적합"
"2","청주","야마구치현","2015-02-01","864","불검출","불검출","적합"
"3","소스류","나가사키현","2015-02-26","8,778","불검출","불검출","적합"
"4","소스류","나가사키현","2015-02-27","4,920","불검출","불검출","적합"
"5","소스류","나가사키현","2015-03-02","1,304.16","불검출","불검출","적합"
"6","소스류","나가사키현","2015-02-27","1,177","불검출","불검출","적합"
"7","소스류","나가사키현","2015-03-03","1,310.7","불검출","불검출","적합"
"8","소스류","나가사키현","2015-03-02","1,439.62","불검출","불검출","적합"
"9","소스류","나가사키현","2015-02-27","1,876.3","불검출","불검출","적합"
"10","소스류","나가사키현","2015-01-28","622.5","불검출","불검출","적합"
"11","소스류","나가사키현","2015-02-06","631.5","불검출","불검출","적합"
