"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장돔(금눈돔)","후쿠오카현","2018-12-13","6","적합","적합","적합"
"2","활가리비","홋카이도","2018-12-13","3,650","적합","적합","적합"
"3","냉장갈치","후쿠오카현","2018-12-13","334","적합","적합","적합"
"4","활방어","사가현","2018-12-13","9,964","적합","적합","적합"
"5","냉동개아지살(가리비)","홋카이도","2018-12-13","3,290","적합","적합","적합"
"6","냉동홍어","홋카이도","2018-12-13","10,360","적합","적합","적합"
"7","냉장돔(황돔)","후쿠오카현","2018-12-13","140","적합","적합","적합"
"8","활가리비","홋카이도","2018-12-13","3,485","적합","적합","적합"
"9","활방어","에히메현","2018-12-13","3,309","적합","적합","적합"
"10","활방어","나가사키현","2018-12-13","4,892","적합","적합","적합"
"11","활가리비","홋카이도","2018-12-13","3,582","적합","적합","적합"
"12","냉장방어(잿방어)","가고시마현","2018-12-13","104","적합","적합","적합"
"13","냉동개아지살(가리비)","홋카이도","2018-12-13","2,890","적합","적합","적합"
"14","냉장다랑어(가다랑어)","후쿠오카현","2018-12-13","6","적합","적합","적합"
"15","활돔(참돔)","에히메현","2018-12-13","2,626","적합","적합","적합"
"16","활우렁쉥이","홋카이도","2018-12-13","8,388","적합","적합","적합"
"17","냉장홍어","홋카이도","2018-12-13","959","적합","적합","적합"
"18","활방어","에히메현","2018-12-13","4,278","적합","적합","적합"
"19","활방어","에히메현","2018-12-13","14,819","적합","적합","적합"
"20","냉동가오리","홋카이도","2018-12-13","11,570","적합","적합","적합"
