"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"17","냉장돔(황돔)","야마구치현","2017-02-27","165","불검출","불검출","적합"
"18","냉장대구","홋카이도","2017-02-27","1,344","불검출","불검출","적합"
"19","냉장갈치","에히메현","2017-02-27","1,032","불검출","불검출","적합"
"20","냉장갈치","효고현","2017-02-27","432","불검출","불검출","적합"
"21","냉장명태","홋카이도","2017-02-27","3,600","불검출","불검출","적합"
"22","냉장명태","홋카이도","2017-02-27","1,755","불검출","불검출","적합"
"23","냉장명태","홋카이도","2017-02-27","2,820","불검출","불검출","적합"
"24","냉장명태","홋카이도","2017-02-27","540","불검출","불검출","적합"
"25","냉장대구","홋카이도","2017-02-27","130","불검출","불검출","적합"
"26","냉장명태","홋카이도","2017-02-27","1,768","불검출","불검출","적합"
"27","냉장명태","홋카이도","2017-02-27","2,820","불검출","불검출","적합"
"28","냉장명태","홋카이도","2017-02-27","550","불검출","불검출","적합"
"29","냉장대구","홋카이도","2017-02-27","160","불검출","불검출","적합"
"30","활꼬막(새꼬막)","후쿠오카현","2017-02-27","4,180","불검출","불검출","적합"
"31","활꼬막(새꼬막)","사가현","2017-02-27","2,720","불검출","불검출","적합"
"32","냉동다랑어
(눈다랑어,F,횟감)","태평양","2017-02-27","911","불검출","불검출","적합"
"33","냉동다랑어
(눈다랑어,목살)","태평양","2017-02-27","75","불검출","불검출","적합"
"34","활가리비","홋카이도","2017-02-27","7,463","불검출","불검출","적합"
