"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"13","침출차","효고현","2015-05-12","14.8","불검출","불검출","적합"
"14","혼합장","야마나시현","2015-06-04","4,200","불검출","불검출","적합"
"15","고형차","교토부","2015-05-29","760","불검출","불검출","적합"
"16","당류가공품","사이타마현","2015-06-03","48","불검출","불검출","적합"
"17","캔디류(양갱)","아이치현","2015-05-30","432","불검출","불검출","적합"
"18","액상차","시가현","2015-05-24","6,000","불검출","불검출","적합"
"19","캔디류(사탕)","아이치현","2015-06-09","194.4","불검출","불검출","적합"
"20","캔디류(사탕)","아이치현","2015-06-12","300","불검출","불검출","적합"
"21","캔디류(사탕)","아이치현","2015-06-11","240","불검출","불검출","적합"
"22","과자(스낵과자)","아이치현","2015-06-15","626.4","불검출","불검출","적합"
"23","과자(쿠키)","도쿠시마현","2015-06-07","525","불검출","불검출","적합"
"24","양조간장","지바현","2015-05-26","758.16","불검출","불검출","적합"
"25","양조간장","지바현","2015-05-26","1,895.4","불검출","불검출","적합"
"26","양조간장","지바현","2015-05-11","7,371","불검출","불검출","적합"
"27","양조간장","지바현","2015-04-23","1,087.2","불검출","불검출","적합"
"28","소스류","지바현","2015-06-02","1,959.6","불검출","불검출","적합"
"29","소스류","지바현","2015-05-12","385.2","불검출","불검출","적합"
"30","소스류","지바현","2015-05-12","181.5","불검출","불검출","적합"
"31","소스류","지바현","2015-02-18","421.2","불검출","불검출","적합"
"32","자라유제품","도쿄도","2015-02-24","33","불검출","불검출","적합"
"33","기타가공품","이바라키현","2015-05-14","50","불검출","불검출","적합"
"34","혼합제제","나가노현","2015-06-09","100","불검출","불검출","적합"
"35","혼합제제","시가현","2015-06-17","40","불검출","불검출","적합"
"36","복합조미식품","야마구치현","2015-06-15","4,950","불검출","불검출","적합"
"37","복합조미식품","야마구치현","2015-06-16","4,000","불검출","불검출","적합"
"38","덱스트린","효고현","2015-04-06","1,000","불검출","불검출","적합"
"39","덱스트린","효고현","2015-05-27","500","불검출","불검출","적합"
"40","글리세린지방산에스테르","미에현","2015-05-08","16","불검출","불검출","적합"
"41","글리세린지방산에스테르","미에현","2015-04-24","16","불검출","불검출","적합"
"42","혼합제제","미에현","2015-04-23","36","불검출","불검출","적합"
