"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","72","","631,064","","",""
"1","당류가공품","기후현","2015-04-14","188.16","불검출","불검출","적합"
"2","몰식자산","시즈오카현","2015-05-14","70","불검출","불검출","적합"
"3","소스류","시즈오카현","2015-05-21","144","불검출","불검출","적합"
"4","당류가공품","사이타마현","2017-05-20
(유통기한)","120","불검출","불검출","적합"
"5","당류가공품","사이타마현","2017-05-19
(유통기한)","240","불검출","불검출","적합"
"6","기타가공품","도쿄도","2014-10-20","13.23","불검출","불검출","적합"
"7","기타가공품","도쿄도","2015-03-02","7.15","불검출","불검출","적합"
"8","기타가공품","사이타마현","2015-05-11","48","불검출","불검출","적합"
"9","합성착향료","가나가와현","2015-05-26","2","불검출","불검출","적합"
"10","냉면","구마모토현","2015-05-25","2,700","불검출","불검출","적합"
"11","냉면","구마모토현","2015-05-25","2,752","불검출","불검출","적합"
"12","냉면","구마모토현","2015-05-27","420","불검출","불검출","적합"
