"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","77","","943,761","","",""
"1","당류가공품","효고현","2015-04-25","125","불검출","불검출","적합"
"2","드레싱","사가현","2015-04-15","180","불검출","불검출","적합"
"3","발효식초","가고시마현","2015-06-02","1,004","불검출","불검출","적합"
"4","음료베이스","가고시마현","2015-05-29","30","불검출","불검출","적합"
"5","식물성크림","돗토리현","2015-04-03","90","불검출","불검출","적합"
"6","소스류","교토부","2015-05-27","1,550.4","불검출","불검출","적합"
"7","갈락토올리고당","훗카이도","2015-04-05","1,000","불검출","불검출","적합"
"8","과자(스낵과자)","고치현","2015-04-17","42.4","불검출","불검출","적합"
"9","액상차","후쿠이현","2015-03-09","873.6","불검출","불검출","적합"
"10","과자(스낵과자)","고치현","2015-04-09","40.8","불검출","불검출","적합"
"11","소스류","히로시마현","2015-05-19","1,274.4","불검출","불검출","적합"
"12","소스류","히로시마현","2015-05-14","983.25","불검출","불검출","적합"
