"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","94","","153,089","","",""
"1","당절임","오사카부","2015-02-20","30","불검출","불검출","적합"
"2","당절임","도쿠시마현","2015-05-21","36","불검출","불검출","적합"
"3","볶은커피","효고현","2015-07-23","5,952","불검출","불검출","적합"
"4","볶은커피","효고현","2015-06-23","1,200","불검출","불검출","적합"
"5","볶은커피","시즈오카현","2015-06-17","1,800","불검출","불검출","적합"
"6","청주","교토부","2015-07-06","6,000","불검출","불검출","적합"
"7","심황색소(울금색소)","오사카부","2015-06-22","300.3","불검출","불검출","적합"
"8","과자(스낵과자)","미에현","2015-06-17","4,207.5","불검출","불검출","적합"
"9","소스류","히로시마현","2015-07-14","660","불검출","불검출","적합"
"10","글루타미나아제","아이치현","2015-07-07","631","불검출","불검출","적합"
"11","소스류","히로시마현","2015-06-19","424.8","불검출","불검출","적합"
"12","소스류","히로시마현","2015-06-30","330","불검출","불검출","적합"
