"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"72","혼합제제","효고현","2015-07-27","17","불검출","불검출","적합"
"73","혼합제제","효고현","2015-07-27","24","불검출","불검출","적합"
"74","가공두부","후쿠오카현","2015-07-06","12,060","불검출","불검출","적합"
"75","혼합제제","오사카부","2015-07-17","15","불검출","불검출","적합"
"76","혼합제제","오사카부","2015-05-15","30","불검출","불검출","적합"
"77","청주","교토부","2015-06-05","2,160","불검출","불검출","적합"
"78","소스류","오사카부","2015-07-15","320","불검출","불검출","적합"
"79","글리세린지방산에스테르","미에현","2015-06-18","224","불검출","불검출","적합"
"80","조미된장","아이치현","2015-07-14","14,660","불검출","불검출","적합"
"81","조미된장","아이치현","2015-07-07","4,340","불검출","불검출","적합"
"82","혼합제제","도치기현","2015-07-10","195","불검출","불검출","적합"
"83","연하곤란환자용점
도증진식품","시즈오카현","2015-07-21","684","불검출","불검출","적합"
"84","혼합제제","오이타현","2015-05-21","1,000","불검출","불검출","적합"
"85","열량 및 영양공급
용 의료용도식품","시즈오카현","2015-07-04","45","불검출","불검출","적합"
"86","소스류","시가현","2015-07-24","20,000","불검출","불검출","적합"
"87","소스류","가가와현","2015-07-23","350","불검출","불검출","적합"
"88","침출차","가고시마현","2015-07-22","300","불검출","불검출","적합"
"89","발효식초","가고시마현","2014-12-19","50","불검출","불검출","적합"
"90","복합조미식품","야마구치현","2015-05-08","100","불검출","불검출","적합"
"91","과자(쿠키)","도쿠시마현","2015-07-08","698.36","불검출","불검출","적합"
"92","과자(쿠키)","도쿠시마현","2015-07-01","927.46","불검출","불검출","적합"
"93","과자(쿠키)","도쿠시마현","2015-07-02","734.7","불검출","불검출","적합"
