"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활전갱이(흑점줄전갱이)","에히메현","2018-08-28","1,192","적합","적합","적합"
"2","활농어","에히메현","2018-08-28","480","적합","적합","적합"
"3","냉동다랑어(눈다랑어,목살)","시즈오카현","2018-08-28","329","적합","적합","적합"
"4","냉동돔(황돔)","나가사키현","2018-08-28","240","적합","적합","적합"
"5","냉동가오리","에히메현","2018-08-28","1,740","적합","적합","적합"
"6","냉동민어(수조기)","야마구치현","2018-08-28","240","적합","적합","적합"
"7","냉장명태","홋카이도","2018-08-28","492","적합","적합","적합"
"8","활돔(돌돔)","에히메현","2018-08-28","969","적합","적합","적합"
"9","활돔(참돔)","에히메현","2018-08-28","6,596","적합","적합","적합"
"10","냉장다랑어(참다랑어,F,횟감)","가고시마현","2018-08-28","5","적합","적합","적합"
"11","활가리비","홋카이도","2018-08-28","6,980","적합","적합","적합"
"12","냉장돔(황돔)","나가사키현","2018-08-28","552","적합","적합","적합"
"13","활장어(먹장어)","야마구치현","2018-08-28","642","적합","적합","적합"
"14","활가리비","홋카이도","2018-08-28","6,984","적합","적합","적합"
"15","냉장명태","홋카이도","2018-08-28","1,200","적합","적합","적합"
"16","활돔(참돔)","에히메현","2018-08-28","5,191","적합","적합","적합"
"17","활가리비","홋카이도","2018-08-28","6,942","적합","적합","적합"
"18","활가리비","홋카이도","2018-08-28","6,956","적합","적합","적합"
"19","활가리비","홋카이도","2018-08-28","6,932","적합","적합","적합"
"20","활우렁쉥이","홋카이도","2018-08-28","8,473","적합","적합","적합"
