"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"101","물엿","효고현","2014-11-28","300","불검출","불검출","적합"
"102","복합조미식품","시즈오카현","2015-01-23","500","불검출","불검출","적합"
"103","커피/건조","콜롬비아","2014-07-22","4,900","불검출","불검출","적합"
"104","난소화성말토덱스
트린(원료성)","효고현","2015-01-23","11,200","불검출","불검출","적합"
"105","카레","니가타현","2015-01-26","2,592","불검출","불검출","적합"
"106","카레","니가타현","카레","1,440","불검출","불검출","적합"
"108","카레","니가타현","소스류","1,940","불검출","불검출","적합"
"110","복합조미식품","도치기현","","","","",""
"","","","향신료조제
품(고추냉이
가공품)","645","불검출","불검출","적합"
"112","향신료조제품(고추
냉이가공품)","사이타마현","","","","",""
"","","","소스류","5,468.04","불검출","불검출","적합"
"114","기타천연착향료","오사카부","2015-02-09","45","불검출","불검출","적합"
"115","혼합제제","오사카부","2015-02-06","45","불검출","불검출","적합"
"116","조미된장","아이치현","2015-01-19","10,000","불검출","불검출","적합"
"117","조미된장","아이치현","2015-01-09","9,000","불검출","불검출","적합"
"118","커피/건조","라오스","2015-01-16","100,888","불검출","불검출","적합"
"119","볶은커피","미에현","2015-01-20","288","불검출","불검출","적합"
