"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 141건","","","","873,928","","",""
"1","소스","군마현","(2019-05-01)","730","불검출","불검출","적합"
"2","캔디류","아이치현","2018-01-17","94","불검출","불검출","적합"
"3","양조간장","효고현","2018-01-18","504","불검출","불검출","적합"
"4","청주","아키타현","2018-01-18","173","불검출","불검출","적합"
"5","절임식품","나가노현","2018-01-15","600","불검출","불검출","적합"
"6","양조간장","효고현","2018-01-11","1,170","불검출","불검출","적합"
"7","캔디류(젤리)","사이타마현","2017-11-23","3,060","불검출","불검출","적합"
"8","캔디류(젤리)","사이타마현","2017-11-27","3,060","불검출","불검출","적합"
"9","과자","니가타현","2018-01-17","306","불검출","불검출","적합"
"10","캔디류","아이치현","2018-01-24","540","불검출","불검출","적합"
"11","혼합제제","효고현","2018-01-26","17","불검출","불검출","적합"
"12","효모식품","오이타현","2017-08-06","2,000","불검출","불검출","적합"
"13","혼합제제","효고현","2018-01-26","68","불검출","불검출","적합"
