"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장가오리","야마구치현","2017-12-06","504","불검출","불검출","적합"
"2","냉장홍어","야마구치현","2017-12-06","384","불검출","불검출","적합"
"3","냉장돔(황돔)","후쿠오카현","2017-12-06","320","불검출","불검출","적합"
"4","활가리비","홋카이도","2017-12-06","7,000","불검출","불검출","적합"
"5","냉장명태","홋카이도","2017-12-06","2,210","불검출","불검출","적합"
"6","활방어","나가사키현","2017-12-06","9,858","불검출","불검출","적합"
"7","냉장명태","홋카이도","2017-12-06","3,160","불검출","불검출","적합"
"8","활우렁쉥이","홋카이도","2017-12-06","8,140","불검출","불검출","적합"
"9","냉장명태","홋카이도","2017-12-06","1,300","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2017-12-06","230","불검출","불검출","적합"
"11","냉장가오리","야마구치현","2017-12-06","210","불검출","불검출","적합"
"12","냉장갈치","오이타현","2017-12-06","470","불검출","불검출","적합"
"13","냉장갈치","후쿠오카현","2017-12-06","113","불검출","불검출","적합"
"14","활게(참게)","후쿠오카현","2017-12-06","500","불검출","불검출","적합"
"15","활우렁쉥이","홋카이도","2017-12-06","4,515","불검출","불검출","적합"
"16","활우렁쉥이","홋카이도","2017-12-06","7,918","불검출","불검출","적합"
"17","냉장홍어","홋카이도","2017-12-06","9,585","불검출","불검출","적합"
"18","활가리비","홋카이도","2017-12-06","7,000","불검출","불검출","적합"
"19","냉장홍어","야마구치현","2017-12-06","360","불검출","불검출","적합"
"20","활가리비","홋카이도","2017-12-06","7,000","불검출","불검출","적합"
