"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","79","","428,498","","",""
"1","소스류","후쿠오카현","2015-02-17","120","불검출","불검출","적합"
"2","혼합제제","효고현","2015-05-18","30","불검출","불검출","적합"
"3","혼합제제","효고현","2015-05-21","75","불검출","불검출","적합"
"4","혼합제제","효고현","2015-05-20","15","불검출","불검출","적합"
"5","혼합제제","효고현","2015-05-20","60","불검출","불검출","적합"
"6","혼합제제","효고현","2015-05-20","30","불검출","불검출","적합"
"7","혼합제제","효고현","2015-05-20","150","불검출","불검출","적합"
"8","혼합제제","효고현","2015-05-21","105","불검출","불검출","적합"
"9","혼합제제","효고현","2015-05-01","90","불검출","불검출","적합"
"10","혼합제제","효고현","2015-05-20","15","불검출","불검출","적합"
"11","혼합제제","효고현","2015-04-22","30","불검출","불검출","적합"
"12","혼합제제","효고현","2015-05-18","150","불검출","불검출","적합"
