"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"71","혼합제제","오카야마현","2015-05-18","150","불검출","불검출","적합"
"72","혼합제제","사이타마현","2015-04-13","24","불검출","불검출","적합"
"73","혼합제제","사이타마현","2014-07-16","28","불검출","불검출","적합"
"74","혼합제제","사이타마현","2015-05-18","3,910","불검출","불검출","적합"
"75","혼합제제","사이타마현","2015-05-15","50","불검출","불검출","적합"
"76","기타천연착향료","사이타마현","2015-04-09","30","불검출","불검출","적합"
"77","혼합제제","사이타마현","2015-05-18","56","불검출","불검출","적합"
"78","혼합제제","사이타마현","2015-03-19","216","불검출","불검출","적합"
"79","혼합제제","사이타마현","2015-03-20","105","불검출","불검출","적합"
"80","혼합제제","사이타마현","2015-03-19","500","불검출","불검출","적합"
"81","혼합제제","사이타마현","2015-01-27","50","불검출","불검출","적합"
"82","혼합제제","사이타마현","2015-05-18","18","불검출","불검출","적합"
"83","혼합제제","사이타마현","2015-05-14","1,190","불검출","불검출","적합"
"84","혼합제제","사이타마현","2015-01-16","32","불검출","불검출","적합"
"85","미소섬유상셀룰로오스","효고현","2015-04-17","500","불검출","불검출","적합"
"86","청주","후쿠이현","2015-05-01","21.6","불검출","불검출","적합"
"87","청주","고치현","2015-05-01","133.92","불검출","불검출","적합"
"88","청주","고치현","2015-05-01","86.4","불검출","불검출","적합"
"89","혼합제제","나가노현","2015-05-22","500","불검출","불검출","적합"
"90","혼합제제","나가노현","2015-05-21","300","불검출","불검출","적합"
"91","혼합제제","시즈오카현","2015-05-14","1,500","불검출","불검출","적합"
"92","고춧가루","효고현","2015-05-19","100","불검출","불검출","적합"
"93","기타주류","야마구치현","2015-04-17","320","불검출","불검출","적합"
"94","고춧가루","효고현","2015-05-19","100","불검출","불검출","적합"
"95","기타주류","야마구치현","2015-03-25","400","불검출","불검출","적합"
"96","식용색소적색제102호","오사카부","2014-06-18","2","불검출","불검출","적합"
"97","소스류","야마구치현","2015-03-16","200","불검출","불검출","적합"
"98","식용색소황색제5호","오사카부","2014-06-19","2","불검출","불검출","적합"
"99","발효식초","나라현","2015-02-25","122.4","불검출","불검출","적합"
