"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-08-13","6,951","불검출","불검출","적합"
"2","활우렁쉥이","홋카이도","2019-08-13","8,742","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-08-13","7,000","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-08-13","7,000","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-08-13","630","불검출","불검출","적합"
"6","냉장홍어","홋카이도","2019-08-13","123","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-08-13","276","불검출","불검출","적합"
"8","냉장명태","홋카이도","2019-08-13","412","불검출","불검출","적합"
"9","활장어(먹장어)","후쿠오카현","2019-08-13","920","불검출","불검출","적합"
"10","활우렁쉥이","홋카이도","2019-08-13","8,311","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2019-08-13","8,500","불검출","불검출","적합"
"12","활우렁쉥이","홋카이도","2019-08-13","8,095","불검출","불검출","적합"
"13","활우렁쉥이","홋카이도","2019-08-13","7,764","불검출","불검출","적합"
"14","활돔(참돔)","에히메현","2019-08-13","1,910","불검출","불검출","적합"
"15","활돔(벤자리)","에히메현","2019-08-13","1,367","불검출","불검출","적합"
"16","냉장명태","홋카이도","2019-08-13","624","불검출","불검출","적합"
"17","활전갱이(흑점줄전갱이)","에히메현","2019-08-13","1,906","불검출","불검출","적합"
"18","활장어(먹장어)","나가사키현","2019-08-13","1,430","불검출","불검출","적합"
"19","활가리비","홋카이도","2019-08-13","6,930","불검출","불검출","적합"
"20","활우렁쉥이","홋카이도","2019-08-13","7,710","불검출","불검출","적합"
