"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"131","카레","니가타현","2014-09-11","288","불검출","불검출","적합"
"132","카레","니가타현","2014-10-10","1,440","불검출","불검출","적합"
"133","카레","니가타현","2014-10-22","1,440","불검출","불검출","적합"
"134","카레","니가타현","2014-10-22","1,152","불검출","불검출","적합"
"135","카레","니가타현","2014-10-20","600","불검출","불검출","적합"
"136","카레","니가타현","2014-10-20","600","불검출","불검출","적합"
"137","카레","니가타현","2014-10-20","1,200","불검출","불검출","적합"
"138","복합조미식품","도치기현","2014-10-03","288","불검출","불검출","적합"
"139","향신료조제품(고
추냉이가공품)","나가노현","2014-09-30","645","불검출","불검출","적합"
"140","된장","나가노현","2014-11-10","800","불검출","불검출","적합"
"141","오징어먹물색소","시마네현","2014-06-23","100","불검출","불검출","적합"
"142","소스류","아이치현","2014-11-05","10,800","불검출","불검출","적합"
"143","소스류","도치기현","2014-10-20","432","불검출","불검출","적합"
"144","소스류","도치기현","2014-10-20","432","불검출","불검출","적합"
"145","소스류","도치기현","2014-10-21","480","불검출","불검출","적합"
