"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","68","","163,888","","",""
"1","조미건어포류","훗카이도","2016-12-06","125","불검출","불검출","적합"
"2","탄산음료","오사카부","2016-12-15","312","불검출","불검출","적합"
"3","고구마전분","가고시마현","2016-11-06","55,500","불검출","불검출","적합"
"4","캔디류(사탕)","미에현","2016-12-15","190","불검출","불검출","적합"
"5","과자(스낵과자)","니가타현","2016-12-30","673","불검출","불검출","적합"
"6","혼합제제","오사카부","2016-12-15","51","불검출","불검출","적합"
"7","혼합제제","오사카부","2016-12-15","136","불검출","불검출","적합"
"8","혼합제제","미에현","2016-11-17","54","불검출","불검출","적합"
"9","혼합제제","군마현","2016-12-20","15","불검출","불검출","적합"
"10","과자(비스킷)","아이치현","2016-12-23","137","불검출","불검출","적합"
"11","소스류","히로시마현","2016-12-21","3,780","불검출","불검출","적합"
"12","혼합제제","나가노현","2016-10-26","200","불검출","불검출","적합"
