"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 130건","","","","623,275","","",""
"1","즉석조리식품","가나가와현","2017-04-07","6,619","불검출","불검출","적합"
"2","빵류(케이크)","야마나시현","2017-04-01","97","불검출","불검출","적합"
"3","빵류(케이크)","야마나시현","2017-04-01","50","불검출","불검출","적합"
"4","빵류(케이크)","야마나시현","2017-04-01","342","불검출","불검출","적합"
"5","빵류(케이크)","야마나시현","2017-04-01","69","불검출","불검출","적합"
"6","빵류(케이크)","야마나시현","2017-04-01","680","불검출","불검출","적합"
"7","빵류(케이크)","야마나시현","2017-04-01","475","불검출","불검출","적합"
"8","빵류(케이크)","야마나시현","2017-04-01","29","불검출","불검출","적합"
"9","빵류(케이크)","야마나시현","2017-04-01","14","불검출","불검출","적합"
"10","맥주","교토부","2017-04-11","23,398","불검출","불검출","적합"
"11","혼합제제","사이타마현","2017-04-17","100","불검출","불검출","적합"
