"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 99건","","","","456,600","","",""
"1","혼합음료","구마모토현","2017-04-10","4,800","불검출","불검출","적합"
"2","과자(웨이퍼)","야마나시현","2017-04-11","34","불검출","불검출","적합"
"3","과자(웨이퍼)","야마나시현","2017-04-11","34","불검출","불검출","적합"
"4","과자(웨이퍼)","야마나시현","2017-03-28","34","불검출","불검출","적합"
"5","수산물가공품","니가타현","2017-04-14","2,390","불검출","불검출","적합"
"6","수산물가공품","아이치현","2017-02-01","9,500","불검출","불검출","적합"
"7","수산물가공품","후쿠시마현","2017-01-19","180","불검출","불검출","적합"
"8","당류가공품","오사카부","2017-04-03","59","불검출","불검출","적합"
"9","당류가공품","오사카부","2017-03-31","111","불검출","불검출","적합"
"10","당류가공품","오사카부","2017-04-13","105","불검출","불검출","적합"
"11","당류가공품","교토부","2017-04-10","90","불검출","불검출","적합"
"12","당류가공품","교토부","2017-04-03","90","불검출","불검출","적합"
"13","당류가공품","교토부","2017-03-29","58","불검출","불검출","적합"
