"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 101건","","","","380,252","","",""
"1","캔디류(사탕)","아이치현","2017-07-24","3,600","불검출","불검출","적합"
"2","캔디류(사탕)","아이치현","2017-07-24","3,072","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2017-07-21","1,800","불검출","불검출","적합"
"4","캔디류(사탕)","아이치현","2017-07-20","310","불검출","불검출","적합"
"5","캔디류(사탕)","아이치현","2017-07-24","240","불검출","불검출","적합"
"6","캔디류(사탕)","아이치현","2017-07-24","194","불검출","불검출","적합"
"7","캔디류(사탕)","아이치현","2017-07-20","1,584","불검출","불검출","적합"
"8","액상차","시가현","2017-06-11","960","불검출","불검출","적합"
"9","소스류","히로시마현","2017-07-31","6,000","불검출","불검출","적합"
"10","복합조미식품","야마구치현","2017-07-31","4,000","불검출","불검출","적합"
"11","복합조미식품","야마구치현","2017-08-01","5,000","불검출","불검출","적합"
"12","소스류","교토부","2017-08-01","888","불검출","불검출","적합"
"13","소스류","이와테현","2017-08-01","1,000","불검출","불검출","적합"
