"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","122","","197,938","","",""
"1","양조간장","지바현","2015-11-02","5,142","불검출","불검출","적합"
"2","양조간장","지바현","2015-10-14","243","불검출","불검출","적합"
"3","고형차","오사카부","2015-11-06","96","불검출","불검출","적합"
"4","비타민/무기질","시즈오카현","2015-11-24","77.51","불검출","불검출","적합"
"5","볶은커피","효고현","2015-11-07","26.88","불검출","불검출","적합"
"6","혼합장","후쿠오카현","2015-11-20","90","불검출","불검출","적합"
"7","양조간장","후쿠오카현","2015-11-20","20","불검출","불검출","적합"
"8","소스류","나가사키현","2015-11-20","6,088.5","불검출","불검출","적합"
"9","소스류","나가사키현","2015-11-10","378.9","불검출","불검출","적합"
"10","기타가공품","아키타현","2015-10-05","100","불검출","불검출","적합"
"11","프로테아제(곰팡이
성:SAP)","아이치현","2015-03-26","200","불검출","불검출","적합"
"12","장류절임","훗카이도","2015-09-15","150","불검출","불검출","적합"
"13","침출차","사이타마현","2015-11-19","30","불검출","불검출","적합"
