"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","115","","346,220","","",""
"1","혼합제제","히로시마현","2016-10-25","90","불검출","불검출","적합"
"2","국수","아이치현","2016-10-31","2,218","불검출","불검출","적합"
"3","캔디류(사탕)","아이치현","2016-10-20","120","불검출","불검출","적합"
"4","혼합제제","사이타마현","2016-11-14","162","불검출","불검출","적합"
"5","혼합제제","시가현","2016-11-18","100","불검출","불검출","적합"
"6","카레","니가타현","2016-10-17","10,800","불검출","불검출","적합"
"7","맥주","ETC","2016-10-31","39,000","불검출","불검출","적합"
"8","소스류","나가사키현","2016-10-28","3,235","불검출","불검출","적합"
"9","소스류","히로시마현","2016-11-01","1,980","불검출","불검출","적합"
"10","기타가공품","야마구치현","2016-11-01","5","불검출","불검출","적합"
