"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","93","","224,518","","",""
"1","향미유","사이타마현","2015-02-24","20,190","불검출","불검출","적합"
"2","당류가공품","아이치현","2014-12-16","288","불검출","불검출","적합"
"3","클로렐라 제품","기후현","2015-03-24","31.8","불검출","불검출","적합"
"4","혼합제제","나가노현","2015-03-16","190","불검출","불검출","적합"
"5","혼합제제","나가노현","2015-01-06","118","불검출","불검출","적합"
"6","혼합제제","나가노현","2015-03-04","98","불검출","불검출","적합"
"7","혼합제제","후쿠시마현","2015-03-05","98","불검출","불검출","적합"
"8","당류가공품","지바현","2014-09-07","98","불검출","불검출","적합"
"9","과자(스낵과자)","아이치현","2014-07-31","211.68","불검출","불검출","적합"
"10","당류가공품","교토부","2014-12-02","128.25","불검출","불검출","적합"
"11","초콜릿가공품","이바라키현","2015-01-02","348","불검출","불검출","적합"
