"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"총 85건","","","","1,244,662","","",""
"1","빵류","아이치현","2018-08-02","105","불검출","불검출","적합"
"2","빵류","아이치현","2018-08-01","105","불검출","불검출","적합"
"3","과자","니가타현","2018-08-08","635","불검출","불검출","적합"
"4","떡류","니가타현","2018-07-17","72","불검출","불검출","적합"
"5","빵류","아이치현","2018-08-01","105","불검출","불검출","적합"
"6","향신료조제품","아이치현","2018-07-05","300","불검출","불검출","적합"
"7","혼합장","아이치현","2018-08-02","13,000","불검출","불검출","적합"
"8","혼합장","아이치현","2018-07-31","6,000","불검출","불검출","적합"
"9","혼합제제","시즈오카현","2018-08-06","2,000","불검출","불검출","적합"
"10","탄산음료","지바현","2018-07-20","708","불검출","불검출","적합"
"11","탄산음료","오사카부","2018-05-28","3,600","불검출","불검출","적합"
"12","탄산음료","효고현","2018-06-26","2,400","불검출","불검출","적합"
"13","탄산음료","오카야마현","2018-07-20","1,200","불검출","불검출","적합"
"14","혼합제제","도쿄도","2018-06-25","2,000","불검출","불검출","적합"
