"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","냉장갈치","나가사키현","2015-3-3","1,450","불검출","불검출","적합"
"28","활돔(돌돔)","미에현","2015-3-3","685","불검출","불검출","적합"
"29","활해삼","와카야마현","2015-3-3","1,520","불검출","불검출","적합"
"30","활가리비","홋카이도","2015-3-3","6,946","불검출","불검출","적합"
"31","냉장명태","홋카이도","2015-3-3","8,200","불검출","불검출","적합"
"32","냉장명태","홋카이도","2015-3-3","5,000","불검출","불검출","적합"
"33","냉장민어(수조기)","야마구치현","2015-3-3","243","불검출","불검출","적합"
"34","냉장명태","홋카이도","2015-3-3","14,660","불검출","불검출","적합"
"35","냉장홍어","홋카이도","2015-3-3","810","불검출","불검출","적합"
"36","냉장명태","홋카이도","2015-3-3","5,213","불검출","불검출","적합"
"37","냉장명태","홋카이도","2015-3-3","5,226","불검출","불검출","적합"
