"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"48","준초콜릿","효고현","2015-11-04","84","불검출","불검출","적합"
"49","화이트초콜릿","효고현","2015-11-04","328","불검출","불검출","적합"
"50","캔디류(사탕)","미에현","2015-11-13","84","불검출","불검출","적합"
"51","캔디류(사탕)","미에현","2015-12-11","84","불검출","불검출","적합"
"52","캔디류(사탕)","미에현","2015-11-27","84","불검출","불검출","적합"
"53","청주","효고현","2015-12-12","216","불검출","불검출","적합"
"54","캔디류(젤리)","오사카부","2016-01-07","234","불검출","불검출","적합"
"55","캔디류(젤리)","오사카부","2016-01-06","234","불검출","불검출","적합"
"56","초콜릿가공품","오사카부","2016-01-08","201.6","불검출","불검출","적합"
"57","청주","니가타현","2015-10-27","21.6","불검출","불검출","적합"
"58","소주","교토부","2016-01-12","12,441.6","불검출","불검출","적합"
"59","당류가공품","교토부","2015-12-22","147.6","불검출","불검출","적합"
"60","청주","효고현","2015-12-25","699.84","불검출","불검출","적합"
"61","당류가공품","교토부","2016-01-08","102.6","불검출","불검출","적합"
"62","청주","효고현","2016-01-06","6,998.4","불검출","불검출","적합"
"63","폴리글리세린지방
산에스테르","효고현","2015-11-27","1,000","불검출","불검출","적합"
"64","소스류","지바현","2015-12-03","363","불검출","불검출","적합"
"65","초콜릿가공품","오사카부","2016-01-08","201.6","불검출","불검출","적합"
"66","준초콜릿","오사카부","2015-12-26","144","불검출","불검출","적합"
"67","준초콜릿","오사카부","2016-01-07","144","불검출","불검출","적합"
"68","준초콜릿","오사카부","2016-01-09","144","불검출","불검출","적합"
"69","양조간장","오사카부","2016-01-08","1,200","불검출","불검출","적합"
"70","복합조미식품","가나가와현","2015-10-09","910","불검출","불검출","적합"
"71","캔디류(사탕)","아이치현","2016-01-15","3,780","불검출","불검출","적합"
"72","캔디류(사탕)","아이치현","2016-01-14","2,304","불검출","불검출","적합"
"73","캔디류(사탕)","아이치현","2016-01-16","2,160","불검출","불검출","적합"
"74","과자(스낵과자)","아이치현","2016-01-12","1,252.8","불검출","불검출","적합"
"75","드레싱","지바현","2015-12-24","1,584","불검출","불검출","적합"
"76","곡류가공품","에히메현","2016-01-08","3,000","불검출","불검출","적합"
"77","곡류가공품","에히메현","2016-01-08","2,800","불검출","불검출","적합"
"78","전분가공품","에히메현","2016-01-06","7,980","불검출","불검출","적합"
"79","소스류","에히메현","2016-01-08","504","불검출","불검출","적합"
"80","소스류","에히메현","2016-01-07","2,448","불검출","불검출","적합"
"81","소스류","에히메현","2016-01-08","2,400","불검출","불검출","적합"
