"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","126","","1,008,293","","",""
"1","맥주","오이타현","2015-12-11","14,280","불검출","불검출","적합"
"2","맥주","오이타현","2015-12-11","14,760","불검출","불검출","적합"
"3","초콜릿가공품","오사카부","2015-12-24","7,454.16","불검출","불검출","적합"
"4","소스류","히로시마현","2015-12-25","1,260","불검출","불검출","적합"
"5","과자(스낵과자)","아이치현","2015-12-25","32.83","불검출","불검출","적합"
"6","과자(스낵과자)","아이치현","2015-12-25","43.56","불검출","불검출","적합"
"7","초콜릿가공품","사이타마현","2015-12-15","140","불검출","불검출","적합"
"8","밀크초콜릿","훗카이도","2015-10-27","21.6","불검출","불검출","적합"
"9","초콜릿가공품","니가타현","2015-12-17","158.4","불검출","불검출","적합"
"10","캔디류(젤리)","오카야마현","2016-01-04","504","불검출","불검출","적합"
"11","과자(쿠키)","오카야마현","2015-12-02","225","불검출","불검출","적합"
"12","인스턴트커피","미에현","2015-10-29","72","불검출","불검출","적합"
"13","과자(쿠키)","도쿄도","2015-12-25","160.2","불검출","불검출","적합"
