"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-06-13","1,296","불검출","불검출","적합"
"2","냉장홍어","홋카이도","2019-06-13","12,135","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-06-13","7,220","불검출","불검출","적합"
"4","냉동홍어","홋카이도","2019-06-13","4,000","불검출","불검출","적합"
"5","냉동홍어","홋카이도","2019-06-13","19,000","불검출","불검출","적합"
"6","냉동큰실말","오키나와현","2019-06-13","630","불검출","불검출","적합"
"7","활전갱이(흑점줄전갱이)","에히메현","2019-06-13","980","불검출","불검출","적합"
"8","활가리비","홋카이도","2019-06-13","6,647","불검출","불검출","적합"
"9","냉장갈치","야마구치현","2019-06-13","195","불검출","불검출","적합"
"10","냉장갈치","와카야마현","2019-06-13","1,480","불검출","불검출","적합"
"11","냉장갈치","와카야마현","2019-06-13","480","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2019-06-13","10,662","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2019-06-13","7,773","불검출","불검출","적합"
"14","냉장갈치","와카야마현","2019-06-13","1,077","불검출","불검출","적합"
"15","냉장갈치","와카야마현","2019-06-13","816","불검출","불검출","적합"
"16","냉장갈치","오이타현","2019-06-13","460","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-06-13","6,984","불검출","불검출","적합"
"18","활바리(능성어)","에히메현","2019-06-13","947","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2019-06-13","4,704","불검출","불검출","적합"
"20","활바리(능성어)","에히메현","2019-06-13","1,282","불검출","불검출","적합"
