"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-06-26","2,160","불검출","불검출","적합"
"2","냉장명태","홋카이도","2019-06-26","804","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-06-26","6,914","불검출","불검출","적합"
"4","냉동복어(까치복)","후쿠이현","2019-06-26","23,700","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-06-26","1,224","불검출","불검출","적합"
"6","활돔(참돔)","에히메현","2019-06-26","3,945","불검출","불검출","적합"
"7","냉장명태","홋카이도","2019-06-26","1,608","불검출","불검출","적합"
"8","냉장갈치","와카야마현","2019-06-26","1,038","불검출","불검출","적합"
"9","냉동가리비(외투막)","홋카이도","2019-06-26","19,000","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-06-26","1,200","불검출","불검출","적합"
"11","냉장명태","홋카이도","2019-06-26","1,200","불검출","불검출","적합"
"12","활장어(먹장어)","나가사키현","2019-06-26","1,001","불검출","불검출","적합"
"13","활장어(붕장어)","나가사키현","2019-06-26","103","불검출","불검출","적합"
"14","활장어(먹장어)","후쿠오카현","2019-06-26","982","불검출","불검출","적합"
"15","활돔(참돔)","에히메현","2019-06-26","5,011","불검출","불검출","적합"
"합계","","-","-","69,890","-","-","-"
