"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"27","활가리비","홋카이도","2015-5-6","6,982","불검출","불검출","적합"
"28","냉장명태","홋카이도","2015-5-6","2,640","불검출","불검출","적합"
"29","냉장갈치","효고현","2015-5-6","616","불검출","불검출","적합"
"30","활꼬막","사가현","2015-5-6","400","불검출","불검출","적합"
"31","활꼬막(새꼬막)","사가현","2015-5-6","4,500","불검출","불검출","적합"
"32","활낙지","효고현","2015-5-6","242","불검출","불검출","적합"
"33","활꼬막(새꼬막)","사가현","2015-5-6","2,200","불검출","불검출","적합"
"34","냉장갈치","와카야마현","2015-5-6","520","불검출","불검출","적합"
"35","활꼬막","사가현","2015-5-6","500","불검출","불검출","적합"
"36","활꼬막(새꼬막)","사가현","2015-5-6","5,120","불검출","불검출","적합"
"37","냉장홍어","홋카이도","2015-5-6","1,914","불검출","불검출","적합"
"38","냉장홍어","홋카이도","2015-5-6","2,370","불검출","불검출","적합"
"39","활가리비","홋카이도","2015-5-6","6,976","불검출","불검출","적합"
