"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활돔(참돔)","에히메현","2019-03-18","2,863","불검출","불검출","적합"
"2","활돔(참돔)","에히메현","2019-03-18","3,733","불검출","불검출","적합"
"3","냉장가오리","야마구치현","2019-03-18","570","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2019-03-18","1,880","불검출","불검출","적합"
"5","냉장명태","홋카이도","2019-03-18","1,442","불검출","불검출","적합"
"6","냉장준치","야마구치현","2019-03-18","88","불검출","불검출","적합"
"7","냉동새치(황새치,F,횟감)","태평양","2019-03-18","186","불검출","불검출","적합"
"8","활돔(돌돔)","미에현","2019-03-18","697","불검출","불검출","적합"
"9","냉장다랑어(참다랑어)","나가사키현","2019-03-18","84","불검출","불검출","적합"
"10","냉장돔(황돔)","야마구치현","2019-03-18","210","불검출","불검출","적합"
"11","냉동다랑어(참다랑어,목살)","대서양","2019-03-18","274","불검출","불검출","적합"
"12","활돔(참돔)","에히메현","2019-03-18","3,850","불검출","불검출","적합"
"13","냉장가오리","야마구치현","2019-03-18","230","불검출","불검출","적합"
"14","활돔(돌돔)","미에현","2019-03-18","455","불검출","불검출","적합"
"15","냉장홍어","야마구치현","2019-03-18","450","불검출","불검출","적합"
"16","냉장홍어","홋카이도","2019-03-18","1,822","불검출","불검출","적합"
"합계","","-","-","18,834","-","-","-"
