"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-03-15","14,000","불검출","불검출","적합"
"2","활돔(돌돔)","미에현","2019-03-15","615","불검출","불검출","적합"
"3","냉장명태","홋카이도","2019-03-15","4,000","불검출","불검출","적합"
"4","냉장홍어","홋카이도","2019-03-15","2,482","불검출","불검출","적합"
"5","냉장홍어","홋카이도","2019-03-15","851","불검출","불검출","적합"
"6","활장어(먹장어)","나가사키현","2019-03-15","2,430","불검출","불검출","적합"
"7","활해삼","나가사키현","2019-03-15","135","불검출","불검출","적합"
"8","냉장갈치","후쿠오카현","2019-03-15","360","불검출","불검출","적합"
"9","냉동방어(F,포장횟감)","가고시마현","2019-03-15","330","불검출","불검출","적합"
"10","냉장명태","홋카이도","2019-03-15","3,200","불검출","불검출","적합"
"11","냉장갈치","오이타현","2019-03-15","45","불검출","불검출","적합"
"12","냉장준치","효고현","2019-03-15","1,760","불검출","불검출","적합"
"13","활가리비","홋카이도","2019-03-15","6,924","불검출","불검출","적합"
"14","냉장명태","홋카이도","2019-03-15","3,200","불검출","불검출","적합"
"합계","","-","-","40,332","-","-","-"
