"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"31","활꼬막","사가현","2015-2-3","200","불검출","불검출","적합"
"32","냉장명태","홋카이도","2015-2-3","3,000","불검출","불검출","적합"
"33","냉장명태","홋카이도","2015-2-3","5,499","불검출","불검출","적합"
"34","냉장명태","홋카이도","2015-2-3","5,486","불검출","불검출","적합"
"35","냉장갈치","에히메현","2015-2-3","1,320","불검출","불검출","적합"
"36","냉장갈치","효고현","2015-2-3","1,000","불검출","불검출","적합"
"37","활우렁쉥이","홋카이도","2015-2-3","4,933","불검출","불검출","적합"
"38","냉장준치","효고현","2015-2-3","595","불검출","불검출","적합"
"39","활꼬막","사가현","2015-2-3","200","불검출","불검출","적합"
"40","활꼬막(새꼬막)","사가현","2015-2-3","2,240","불검출","불검출","적합"
"41","냉장명태","홋카이도","2015-2-3","10,074","불검출","불검출","적합"
"42","활장어(먹장어)","나가사키현","2015-2-3","1,103","불검출","불검출","적합"
"43","냉동다랑어(눈다랑어,목살,횟감) 태평양","","2015-2-3","2,282","불검출","불검출","적합"
"44","냉동다랑어(눈다랑어,F,횟감)","태평양","2015-2-3","706","불검출","불검출","적합"
"45","활꼬막(새꼬막)","후쿠오카현","2015-2-3","3,560","불검출","불검출","적합"
