"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"69","발효식초","가고시마현","2014-05-03","216","불검출","불검출","적합"
"70","수산물조림","에히메현","2014-05-02","160","불검출","불검출","적합"
"71","수산물가공품","에히메현","2014-05-02","84","불검출","불검출","적합"
"72","수산물가공품","에히메현","2014-05-02","60","불검출","불검출","적합"
"73","탄산음료","오사카부","2014-03-24","600","불검출","불검출","적합"
"74","과자(스낵과자)","미에현","2014-04-28","4,694.4","불검출","불검출","적합"
"75","과자(스낵과자)","미에현","2014-04-30","720","불검출","불검출","적합"
"76","볶은커피","효고현","2014-05-01","84","불검출","불검출","적합"
"77","장류절임","가고시마현","2014-05-09","740","불검출","불검출","적합"
"78","과자(스낵과자)","아이치현","2014-05-09","579.6","불검출","불검출","적합"
"79","탄산음료","오사카부","2014-03-24","600","불검출","불검출","적합"
"80","과자(웨이퍼)","오사카부","2014-05-01","356","불검출","불검출","적합"
"81","침출차","교토부","2014-05-12","372","불검출","불검출","적합"
"82","빵류(그외 빵류)","나가노현","2014-05-09","92","불검출","불검출","적합"
"83","빵류(케이크)","나가노현","2014-05-09","74.4","불검출","불검출","적합"
"84","과자(쿠키)","니가타현","2014-05-01","76.08","불검출","불검출","적합"
"85","과자(스낵과자)","아이치현","2014-05-08","114","불검출","불검출","적합"
"86","혼합제제","효고현","2014-04-28","2,000","불검출","불검출","적합"
"87","혼합제제","효고현","2014-04-28","2,000","불검출","불검출","적합"
"88","폴리글리시톨시럽","효고현","2014-04-06","880","불검출","불검출","적합"
