"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2018-07-18","6,972","불검출","불검출","적합"
"2","냉동상어(청상아리,F)","인도양","2018-07-18","3,154","불검출","불검출","적합"
"3","냉동새치(돛새치)","인도양","2018-07-18","9,888","불검출","불검출","적합"
"4","냉장명태","홋카이도","2018-07-18","2,368","불검출","불검출","적합"
"5","활가리비","홋카이도","2018-07-18","6,800","불검출","불검출","적합"
"6","활가리비","홋카이도","2018-07-18","14,200","불검출","불검출","적합"
"7","활가리비","홋카이도","2018-07-18","7,000","불검출","불검출","적합"
"8","활가리비","홋카이도","2018-07-18","6,944","불검출","불검출","적합"
"9","활방어(잿방어)","오이타현","2018-07-18","1,417","불검출","불검출","적합"
"10","활가리비","홋카이도","2018-07-18","7,275","불검출","불검출","적합"
"합계","","-","-","66,018","-","-","-"
