"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"합계","10건","-","-","24,965","-","-","-"
"1","활돔(참돔)","구마모토현","2014-8-8","7,572","불검출","불검출","적합"
"2","활돔(쥐돔)","고치현","2014-8-8","1,473","불검출","불검출","적합"
"3","활돔(참돔)","에히메현","2014-8-8","4,682","불검출","불검출","적합"
"4","활돔(참돔)","에히메현","2014-8-8","5,874","불검출","불검출","적합"
"5","활독가시치","나가사키현","2014-8-8","278","불검출","불검출","적합"
"6","냉장갈치","오이타현","2014-8-8","165","불검출","불검출","적합"
"7","냉장가오리","야마구치현","2014-8-8","70","불검출","불검출","적합"
"8","냉동다랑어(눈다랑어,F,횟감) 태평양","","2014-8-8","1,694","불검출","불검출","적합"
"9","마른멸치","가가와현","2014-8-8","1,827","불검출","불검출","적합"
"10","활장어(먹장어)","후쿠오카현","2014-8-8","1,330","불검출","불검출","적합"
