"순 번","품목명","제조·생산지","제조일자","중량(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"22","청주","도치기현","2014-05-02","5,529.6","불검출","불검출","적합"
"23","캔디류(사탕)","아이치현","2014-05-02","240","불검출","불검출","적합"
"24","맥주","오이타현","2014-04-17","33,120","불검출","불검출","적합"
"25","과자(크래커)","니가타현","2014-04-18","169.2","불검출","불검출","적합"
"26","발효식초","지바현","2014-04-28","694","불검출","불검출","적합"
"27","혼합제제","시가현","2014-05-19","25","불검출","불검출","적합"
"28","과자(한과류)","도쿠시마현","2014-05-10","540","불검출","불검출","적합"
"29","캔디류(사탕)","아이치현","2014-05-14","1,980","불검출","불검출","적합"
"30","식염절임","도쿠시마현","2014-05-20","176","불검출","불검출","적합"
"31","혼합제제","가나가와현","2014-05-16","15","불검출","불검출","적합"
"32","캔디류(사탕)","아이치현","2014-05-13","810","불검출","불검출","적합"
"33","과자(스낵과자)","아이치현","2014-05-21","1,242","불검출","불검출","적합"
"34","캔디류(사탕)","아이치현","2014-05-22","449.28","불검출","불검출","적합"
"35","소스류","지바현","2014-03-22","1,062","불검출","불검출","적합"
"36","소스류","지바현","2014-05-15","1,620","불검출","불검출","적합"
"37","캔디류(사탕)","가나가와현","2014-05-01","306.2","불검출","불검출","적합"
"38","과자(스낵과자)","니가타현","2014-05-19","408","불검출","불검출","적합"
"39","조미된장","아이치현","2014-05-09","9,000","불검출","불검출","적합"
"40","조미된장","아이치현","2014-04-30","3,012","불검출","불검출","적합"
"41","조미된장","아이치현","2014-04-22","6,000","불검출","불검출","적합"
"42","탄산칼슘","오카야마현","2014-05-02","18,000","불검출","불검출","적합"
"43","복합조미식품","구마모토현","2014-05-21","169.2","불검출","불검출","적합"
"44","복합조미식품","구마모토현","2014-05-23","810","불검출","불검출","적합"
"45","소스류","에히메현","2014-05-13","9,019.92","불검출","불검출","적합"
"46","초콜릿가공품","이바라키현","2014-05-12","158.4","불검출","불검출","적합"
"47","혼합제제","시가현","2014-05-15","100","불검출","불검출","적합"
"48","혼합제제","시가현","2014-05-16","100","불검출","불검출","적합"
"49","청주","후쿠오카현","2014-04-24","166","불검출","불검출","적합"
