"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","51","","856,632","","",""
"1","과자(쿠키)","효고현","2015-07-09","7.78","불검출","불검출","적합"
"2","국수","아키타현","2015-07-15","960","불검출","불검출","적합"
"3","산화마그네슘","도쿠시마현","2015-07-03","500","불검출","불검출","적합"
"4","액상커피","미에현","2015-06-22","1,080","불검출","불검출","적합"
"5","과자(크래커)","니가타현","2015-07-15","137.23","불검출","불검출","적합"
"6","소스류","후쿠오카현","2015-07-14","2,592","불검출","불검출","적합"
"7","액상커피","미에현","2015-06-24","1,080","불검출","불검출","적합"
"8","소스류","나가사키현","2015-07-17","616","불검출","불검출","적합"
"9","과자(스낵과자)","야마나시현","2015-07-15","369.6","불검출","불검출","적합"
"10","과자(스낵과자)","야마나시현","2015-07-17","108","불검출","불검출","적합"
"11","혼합제제","오사카부","2015-07-29","75","불검출","불검출","적합"
