"순번","품목명","제조·생산지","제조일자
(유통기한)","수입
중량
(kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/kg)","요오드
(기준:300Bq/kg)","판정"
"113","소스류","나가사키현","2017-10-16","1,285","불검출","불검출","적합"
"114","소스류","나가사키현","2017-09-27","923","불검출","불검출","적합"
"115","소스류","히로시마현","2017-10-03","1,519","불검출","불검출","적합"
"116","소스류","나가사키현","2017-10-17","2,548","불검출","불검출","적합"
"117","빵류(케이크)","돗토리현","2017-11-15","346","불검출","불검출","적합"
"118","빵류(케이크)","돗토리현","2017-11-13","346","불검출","불검출","적합"
"119","염화칼슘","야마구치현","2017-10-20","20,000","불검출","불검출","적합"
"120","맥주","후쿠오카현","2017-11-08","48,750","불검출","불검출","적합"
"121","맥주","후쿠오카현","2017-10-11","769,159","불검출","불검출","적합"
"122","혼합제제","오사카부","2017-11-16","34","불검출","불검출","적합"
"123","혼합제제","오사카부","2017-11-17","17","불검출","불검출","적합"
"124","복합조미식품","오사카부","2017-11-15","7,000","불검출","불검출","적합"
"125","복합조미식품","오사카부","2017-11-15","3,000","불검출","불검출","적합"
"126","땅콩 또는
견과류가공품","오키나와현","2017-11-18","270","불검출","불검출","적합"
"127","건어포류","시즈오카현","2017-10-05","600","불검출","불검출","적합"
"128","당류가공품","오키나와현","2017-11-18","340","불검출","불검출","적합"
"129","수산물가공품","오키나와현","2017-11-17","360","불검출","불검출","적합"
"130","정제,가공을거쳐야
하는식품원료","지바현","2017-08-31","340","불검출","불검출","적합"
"131","청주","효고현","2017-11-14","7,776","불검출","불검출","적합"
"132","홍화황색소","오카야마현","2017-11-06","2","불검출","불검출","적합"
"133","차카테킨","시가현","2017-11-14","15","불검출","불검출","적합"
"134","농산물조림","도쿠시마현","2017-08-17","12","불검출","불검출","적합"
"135","양조간장","지바현","2017-10-25","4,680","불검출","불검출","적합"
"136","캔디류(사탕)","아이치현","2017-11-10","3,060","불검출","불검출","적합"
"137","향신료조제품
(고추냉이가공품)","아이치현","2017-09-29","200","불검출","불검출","적합"
"138","액상차","와카야마현","2017-11-07","9,600","불검출","불검출","적합"
"139","된장","히로시마현","2017-11-02","140","불검출","불검출","적합"
"140","된장","히로시마현","2017-11-02","200","불검출","불검출","적합"
"141","된장","나가노현","2017-10-31","500","불검출","불검출","적합"
"142","소스류","지바현","2017-10-06","713","불검출","불검출","적합"
"143","어묵","시마네현","2017-11-07","600","불검출","불검출","적합"
"144","어묵","시마네현","2017-11-05","759","불검출","불검출","적합"
