"제조일자","","","","수입","검사결과","",""
"순번
품목명
제조·생산지
(유통기한)","","","","중량
(kg)","세슘
요오드
판정
(기준:100Bq/kg)
(기준:100Bq/kg)","",""
"총 125건","","","","242,793","","",""
"1","과자","니가타현","2019-06-26","648","불검출","불검출","적합"
"2","탄산음료","오사카부","2019-06-18","2,465","불검출","불검출","적합"
"3","탄산음료","오사카부","2019-06-22","600","불검출","불검출","적합"
"4","혼합음료","미에현","2019-05-01","632","불검출","불검출","적합"
"5","소스","후쿠오카현","2019-06-14","1,010","불검출","불검출","적합"
"6","식이섬유","도치기현","2019-05-13","1,019","불검출","불검출","적합"
"7","비타민/가르시니아
캄보지아껍질추출물","도야마현","2019-05-23","429","불검출","불검출","적합"
"8","혼합제제","나가노현","2019-07-09","1,000","불검출","불검출","적합"
"9","혼합제제","나가노현","2019-07-05","200","불검출","불검출","적합"
"10","혼합제제","효고현","2019-07-01","160","불검출","불검출","적합"
"11","커피/건조","에티오피아","","4,050","불검출","불검출","적합"
"12","맥주","교토부","2019-07-01","23,398","불검출","불검출","적합"
"13","혼합제제","시가현","2019-06-20","1,980","불검출","불검출","적합"
"14","향신료조제품","사이타마현","2019-06-25","2,080","불검출","불검출","적합"
