"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","냉장명태","홋카이도","2019-07-30","420","불검출","불검출","적합"
"2","냉장갈치","와카야마현","2019-07-30","1,036","불검출","불검출","적합"
"3","활장어(먹장어)","후쿠오카현","2019-07-30","2,689","불검출","불검출","적합"
"4","활돔(참돔)","구마모토현","2019-07-30","13,059","불검출","불검출","적합"
"5","활돔(벤자리)","에히메현","2019-07-30","508","불검출","불검출","적합"
"6","활가리비","홋카이도","2019-07-30","6,968","불검출","불검출","적합"
"7","활장어(먹장어)","후쿠오카현","2019-07-30","3,524","불검출","불검출","적합"
"8","냉동복어(까칠복)","아키타현","2019-07-30","9,630","불검출","불검출","적합"
"9","활전갱이(흑점줄전갱이)","에히메현","2019-07-30","1,966","불검출","불검출","적합"
"10","냉장홍어","홋카이도","2019-07-30","1,724","불검출","불검출","적합"
"11","활가리비","홋카이도","2019-07-30","6,933","불검출","불검출","적합"
"12","활장어(먹장어)","야마구치현","2019-07-30","1,079","불검출","불검출","적합"
"13","활돔(참돔)","에히메현","2019-07-30","1,938","불검출","불검출","적합"
"14","활가리비","홋카이도","2019-07-30","7,000","불검출","불검출","적합"
"15","활가리비","홋카이도","2019-07-30","6,935","불검출","불검출","적합"
"16","활돔(벤자리)","에히메현","2019-07-30","1,306","불검출","불검출","적합"
"17","활가리비","홋카이도","2019-07-30","6,935","불검출","불검출","적합"
"18","냉장홍어","홋카이도","2019-07-30","2,835","불검출","불검출","적합"
"19","활돔(참돔)","에히메현","2019-07-30","7,857","불검출","불검출","적합"
"20","냉장홍어","홋카이도","2019-07-30","11,048","불검출","불검출","적합"
