"순번","품목","생산지","검사
완료일","중량
(Kg)","검사결과","",""
"","","","","","세슘
(기준:100Bq/Kg)","요오드
(기준:300Bq/Kg)","판정"
"1","활가리비","홋카이도","2019-07-26","7,000","불검출","불검출","적합"
"2","활가리비","홋카이도","2019-07-26","6,890","불검출","불검출","적합"
"3","활가리비","홋카이도","2019-07-26","6,974","불검출","불검출","적합"
"4","활가리비","홋카이도","2019-07-26","14,000","불검출","불검출","적합"
"5","활가리비","홋카이도","2019-07-26","6,974","불검출","불검출","적합"
"6","냉동게(참게)","후쿠오카현","2019-07-26","267","불검출","불검출","적합"
"7","활바리(능성어)","미에현","2019-07-26","1,508","불검출","불검출","적합"
"8","냉장다랑어(참다랑어)","나가사키현","2019-07-26","54","불검출","불검출","적합"
"9","활가리비","홋카이도","2019-07-26","6,970","불검출","불검출","적합"
"10","활가리비","홋카이도","2019-07-26","7,000","불검출","불검출","적합"
"11","활우렁쉥이","홋카이도","2019-07-26","6,452","불검출","불검출","적합"
"합계","","-","-","64,089","-","-","-"
