"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","65","","74,406","","",""
"1","초콜릿가공품","후쿠오카현","2016-11-01","129","불검출","불검출","적합"
"2","혼합제제","히로시마현","2016-12-06","1,000","불검출","불검출","적합"
"3","소스류","히로시마현","2016-12-02","2,268","불검출","불검출","적합"
"4","청주","효고현","2016-11-02","840","불검출","불검출","적합"
"5","가공두부","후쿠오카현","2016-12-07","4,158","불검출","불검출","적합"
"6","혼합제제","히로시마현","2016-12-06","500","불검출","불검출","적합"
"7","추잉껌","아이치현","2016-11-11","325","불검출","불검출","적합"
"8","기타가공품","지바현","2016-11-09","166","불검출","불검출","적합"
"9","혼합제제","오사카부","2016-12-08","11,200","불검출","불검출","적합"
"10","혼합제제","사이타마현","2016-10-11","100","불검출","불검출","적합"
"11","혼합제제","사이타마현","2016-12-07","8","불검출","불검출","적합"
"12","기타코코아가공품","아이치현","2016-11-22","360","불검출","불검출","적합"
"13","혼합제제","오사카부","2016-12-13","75","불검출","불검출","적합"
