"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","111","","346,449","","",""
"1","기타장류","후쿠오카현","2016-12-02","340","불검출","불검출","적합"
"2","소스류","사가현","2016-11-29","480","불검출","불검출","적합"
"3","청주","효고현","2016-11-28","1,080","불검출","불검출","적합"
"4","캔디류(젤리)","아이치현","2016-12-19","217","불검출","불검출","적합"
"5","양조간장","후쿠오카현","2016-11-11","20","불검출","불검출","적합"
"6","기타주류","효고현","2016-11-12","12,600","불검출","불검출","적합"
"7","과.채가공품","후쿠오카현","2016-10-19","300","불검출","불검출","적합"
"8","건어포류","가고시마현","2016-11-29","728","불검출","불검출","적합"
"9","청주","군마현","2016-11-30","86","불검출","불검출","적합"
"10","밀크초콜릿","훗카이도","2016-12-22","255","불검출","불검출","적합"
"11","밀크초콜릿","훗카이도","2016-12-22","1,200","불검출","불검출","적합"
"12","당류가공품","오사카부","2016-12-16","3,396","불검출","불검출","적합"
