"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","78","","239,159","","",""
"1","잼","나가노현","","103","불검출","불검출","적합"
"2","잼","나가노현","","103","불검출","불검출","적합"
"3","향신료조제품
(고추냉이가공품)","사이타마현","2016-07-01","860","불검출","불검출","적합"
"4","기타주류","가고시마현","2016-08-04","14,950","불검출","불검출","적합"
"5","볶은커피","시즈오카현","2016-06-08","36","불검출","불검출","적합"
"6","볶은커피","시즈오카현","2016-06-20","22","불검출","불검출","적합"
"7","즉석조리식품","후쿠시마현","2016-06-10","60","불검출","불검출","적합"
"8","건어포류","교토부","2016-08-01","700","불검출","불검출","적합"
"9","볶은커피","시즈오카현","2016-06-16","54","불검출","불검출","적합"
"10","카레","니가타현","2016-06-18","2,160","불검출","불검출","적합"
"11","염화마그네슘","오카야마현","2016-06-11","17,000","불검출","불검출","적합"
"12","청주","교토부","2016-05-09","1,296","불검출","불검출","적합"
