"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","58","","1,151,836","","",""
"1","과자(스낵과자)","이바라키현","2016-07-06","77","불검출","불검출","적합"
"2","과자(스낵과자)","이바라키현","2016-07-06","76","불검출","불검출","적합"
"3","자당지방산에스테르","미에현","2016-04-18","1,440","불검출","불검출","적합"
"4","어묵","효고현","2016-06-25","1,822","불검출","불검출","적합"
"5","소스류","후쿠시마현","2016-03-09","24","불검출","불검출","적합"
"6","즉석조리식품","가가와현","2016-05-23","4,992","불검출","불검출","적합"
"7","청주","교토부","2016-07-07","1,512","불검출","불검출","적합"
"8","덱스트린","효고현","2016-07-01","5,000","불검출","불검출","적합"
"9","맥주","후쿠오카현","2016-06-22","104,760","불검출","불검출","적합"
"10","혼합제제","오카야마현","2016-07-28","45","불검출","불검출","적합"
"11","혼합제제","오카야마현","2016-07-28","60","불검출","불검출","적합"
"12","프로테아제(곰팡이
성:SAP)","아이치현","2016-01-21","100","불검출","불검출","적합"
