"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","139","","550,364","","",""
"1","카레","아이치현","2017-01-19","3,000","불검출","불검출","적합"
"2","볶은커피","효고현","2017-01-07","154","불검출","불검출","적합"
"3","즉석조리식품","나가노현","2017-01-10","1,452","불검출","불검출","적합"
"4","빵류(그외 빵류)","나가노현","2017-01-23","858","불검출","불검출","적합"
"5","청주","도치기현","2016-12-22","1,037","불검출","불검출","적합"
"6","혼합제제","오이타현","2016-12-07","1,000","불검출","불검출","적합"
"7","맥주","오이타현","2016-12-10","264,546","불검출","불검출","적합"
"8","혼합제제","오사카부","2017-01-10","15","불검출","불검출","적합"
"9","혼합제제","도쿄도","2017-01-16","675","불검출","불검출","적합"
"10","혼합제제","오사카부","2017-01-23","150","불검출","불검출","적합"
"11","초콜릿가공품","사이타마현","2017-01-13","339","불검출","불검출","적합"
"12","혼합제제","오카야마현","2017-01-20","15","불검출","불검출","적합"
