"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"115","양조간장","후쿠오카현","2017-01-17","7,391","불검출","불검출","적합"
"116","카레","니가타현","2016-11-21","432","불검출","불검출","적합"
"117","탄산수","오이타현","2017-01-23","720","불검출","불검출","적합"
"118","카레","니가타현","2016-12-12","1,152","불검출","불검출","적합"
"119","양조간장","오사카부","2017-01-18","1,260","불검출","불검출","적합"
"120","소스류","사이타마현","2017-01-05","490","불검출","불검출","적합"
"121","복합조미식품","미에현","2016-12-26","11","불검출","불검출","적합"
"122","즉석조리식품","가나가와현","2017-01-17","941","불검출","불검출","적합"
"123","준초콜릿","사이타마현","2017-01-10","276","불검출","불검출","적합"
"124","카레","니가타현","2017-01-06","1,200","불검출","불검출","적합"
"125","캔디류(젤리)","군마현","2016-12-13","5,616","불검출","불검출","적합"
"126","소스류","시즈오카현","2017-01-10","1,500","불검출","불검출","적합"
"127","과자(쿠키)","나가노현","2017-01-23","1,328","불검출","불검출","적합"
"128","기타가공품","에히메현","2016-12-03","76","불검출","불검출","적합"
"129","복합조미식품","미에현","2016-12-19","16","불검출","불검출","적합"
"130","곡류가공품","후쿠시마현","2016-12-21","100","불검출","불검출","적합"
"131","청주","야마가타현","2016-12-24","86","불검출","불검출","적합"
"132","복합조미식품","이바라키현","2016-12-21","29","불검출","불검출","적합"
"133","혼합제제","오사카부","2017-01-10","15","불검출","불검출","적합"
"134","녹차추출 물/알로
에전잎","기후현","2016-12-24","505","불검출","불검출","적합"
"135","맥주","후쿠오카현","2016-12-29","16,800","불검출","불검출","적합"
"136","액상차","효고현","2016-12-26","19,278","불검출","불검출","적합"
"137","볶은커피","효고현","2017-01-13","1,350","불검출","불검출","적합"
"138","액상차","효고현","2016-12-26","19,278","불검출","불검출","적합"
"139","수산물가공품","효고현","2016-12-27","360","불검출","불검출","적합"
