"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","127","","799,142","","",""
"1","캔디류(사탕)","아이치현","2016-11-09","400","불검출","불검출","적합"
"2","혼합제제","오사카부","2017-01-19","17","불검출","불검출","적합"
"3","수산화칼슘","훗카이도","2016-10-04","11","불검출","불검출","적합"
"4","소스류","교토부","2016-12-16","1,100","불검출","불검출","적합"
"5","소스류","가나가와현","2016-12-13","200","불검출","불검출","적합"
"6","캔디류(젤리)","나가노현","2017-01-04","2,122","불검출","불검출","적합"
"7","고형차","시즈오카현","2017-01-04","200","불검출","불검출","적합"
"8","혼합제제","오사카부","2017-01-24","34","불검출","불검출","적합"
"9","볶은커피","돗토리현","2017-01-13","100","불검출","불검출","적합"
"10","볶은커피","돗토리현","2017-01-18","61","불검출","불검출","적합"
"11","캔디류(사탕)","도야마현","2016-12-01","209","불검출","불검출","적합"
"12","과자(쿠키)","아이치현","2017-01-10","99","불검출","불검출","적합"
