"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","149","","704,524","","",""
"1","소스류","교토부","2015-12-25","20","불검출","불검출","적합"
"2","소스류","교토부","2016-01-08","20","불검출","불검출","적합"
"3","건어포류","오사카부","2016-01-18","800","불검출","불검출","적합"
"4","청주","효고현","2015-12-16","475.2","불검출","불검출","적합"
"5","과자(비스킷)","이바라키현","2015-12-14","80","불검출","불검출","적합"
"6","혼합제제","나가노현","2016-01-08","198","불검출","불검출","적합"
"7","수산물가공품","아이치현","2016-01-08","7,000","불검출","불검출","적합"
"8","기타가공품","도쿄도","2017-10-02　
(유통기한)","3","불검출","불검출","적합"
"9","양조간장","효고현","2016-01-14","252","불검출","불검출","적합"
"10","양조간장","훗카이도","2016-01-08","381.6","불검출","불검출","적합"
"11","청주","도야마현","2016-01-23","345.6","불검출","불검출","적합"
"12","건어포류","시즈오카현","2016-01-20","48","불검출","불검출","적합"
"13","과자(쿠키)","아이치현","2016-01-19","72","불검출","불검출","적합"
