"순번","품목명","제조·생산지","제조일자","중량
(kg)","검사결과","",""
"","","","","","세슘
요오드
판정
(기준:100Bq/kg)
(기준:300Bq/kg)","",""
"합계","","125","","185,494","","",""
"1","빵류(케이크)","훗카이도","2015-07-10
(유통기한)","55.2","불검출","불검출","적합"
"2","빵류(파이)","기후현","2015-03-29","570","불검출","불검출","적합"
"3","침출차","교토부","2015-05-07","558","불검출","불검출","적합"
"4","액상커피","시가현","2015-04-07","173","불검출","불검출","적합"
"5","액상커피","시가현","2015-04-05","173","불검출","불검출","적합"
"6","액상커피","시가현","2015-04-01","259","불검출","불검출","적합"
"7","페룰린산","와카야마현","2015-04-23","10","불검출","불검출","적합"
"8","과자(스낵과자)","사이타마현","2015-05-06","1,781.76","불검출","불검출","적합"
"9","기타가공품","미에현","2015-04-23","36","불검출","불검출","적합"
"10","수산물가공품","아이치현","2015-05-09","12,500","불검출","불검출","적합"
"11","양조간장","아이치현","2015-05-01","324","불검출","불검출","적합"
